,id,dialect,tweet
246885,1171323781954060288,EG,ههههههه لما تشوف الخائن العميل احمدمنصور خايغ علي مصر وشعب مصر .لازم نقف وتشكر ربنا انه بيكشف الناس دي بغبائهم https://t.co/k5mF7xgXSx
246886,1171353282121490432,EG,"هو ده اللي بيخططوله التسفيه واسقاط الهيبه جتكم خيبه
https://t.co/7lXwJSVUub"
246887,1171401056162582528,EG,هو احنا ليه موعودين بالرقاصين والحكاكين ياجماااعه المدعو محماااا علي https://t.co/WAjjgTynON
246888,1171401953194254336,EG,هي مصر مكتوب عليها النوعيات دي ليه ياربي بس يعني رمز اللي عاوز يعمل ثوره وكل الثورجيه ملمومين حواليه بيشتغل رقااااصه...هههههه https://t.co/bXgizlUDNn
246889,1171432483079909376,EG,@aal_mtc @Maj_rashi @M_ARahman الارزاق بالله يااا عوبد وكله بوقته
246890,1171495057087582208,EG,@aal_mtc @kpruRrVFKJsYkQF فعلا من فين المعلومه دي
246891,1171504728468938752,EG,ههههه عارفين اللي لسع ده وفلسسسعت فيوزاته.اهوواقف جنب السيسي وعامل علامة النصر دا وائل غنيم ههه لسع بعد مالسييي قاله هو واللي زيه فالصوره انا بابا ياالااااا انا الدماااغ يابني انا مخابرات عسكريه حربيه يا ولاااا.
246892,1171707189251256320,EG,"كلام فالصميم
ماقل ودل
زي مابتضيع وقتك وبتتفرج علي فيديو للكومبارس محماااا علي ضيع دقيقتين بس واقرا الكلام 👇👇👇 https://t.co/C8zmk1CUjY"
246893,1171714135639375872,EG,"معلش معلش
ماهو اللي بيحصل فيكوا ده حايخليكوا
تقولوا ان السيسي هو المرشد الحقيقي https://t.co/UIJOqrETpd"
246894,1171715309587357696,EG,@memooegypt777 فولو هنا أجمااااعه حساب ميمو التاني
246895,1171716248293531648,EG,بجد العيااال دي خرباااانه https://t.co/3xzPyt66Ww
246896,1171724583847829504,EG,والله يابختك بمعارضينك ياسيسي رقاصين رقااااصين https://t.co/7RSMQhh9e8
246897,1171725542636343296,EG,السؤال المهم محمااا علي ده بقالو ٨ شهور في اسبانيا ليييه ماطلعش فيديوهات الا من اسبوع بس...هههههههههه انا عارف ليه بس مش حاقول
246898,1171753560968769536,EG,@nadooda8888 الاعدام فالتخابر بيتم في وقت الحروب فقط للاسف القانون كده
246899,1171758449102905088,EG,"@Abkareno_ ههههههههههه 
وهو انت فاكر انك تقدر تغير شئ من قدر الله او مما هو مكتوب عليك....
انت بتسعي وبتجري في اي شئ ماشي انما مش حايحصل ولا يتحقق الا اللي مقدره ربنا برضه..وتأكد ان ربنا مابيكتبش غير الخير والله....دايما قول الحمدلله وبنفس راضيه تماما لانها مقدرات ربك ياااااا درررش"
246900,1171759917822283776,EG,عرفتوا ليه الدوله مش عاوزه ترد علي فيديوهات محمااا علي وهو حايتجن ونفسه حد يرد عليه https://t.co/zOEdhsPH0w
246901,1171760308177838080,EG,ممكن بس حد يدلني هو محمااا علي ده ازاي حصل علي مشروع في اسبانيا بما قيمته ٢ مليااار يورووووو
246902,1171768607786831872,EG,"اوبااااااااا العببب يالاااااا
اخو محمااا علي بيطالبه برد فلوس اخوهم المتوفي
او انقاذ ابوه من السجن بسبب الشيكات وبيطالبه يرد عليه بفيديو علناااا...كده عيلته كل واحد فيهم بيحاول انقاذها من اللي هو بيعمله https://t.co/f3qpb5CfN2"
246903,1171773004155633664,EG,@Abkareno_ مستنيك يا عمنا اي وقت اهلا بيك
246904,1171786540793696512,EG,"ههههه ده ايعاز منك له بالتأليف
ولا رجاء منك له بالكذب
حالكم بقي بصعب عالكافر بجد https://t.co/jvfTYLL9vD"
246905,1171793892238385152,EG,@marwaelyan @faris_dody ياجمااااعه انتوا مستهونين برئيس كان مدير المخابرات الحرربيه  يا جماااااعه
246906,1171795673597059072,EG,"فيه راس كااابيره اتقفشت فالتجمع فجرا امس 
حدش يعرف ميييين أجمااااعه
بتوع التجمع اجمع هنا بالمعلومااات https://t.co/OAMf4dVATr"
246907,1171838543976685568,EG,@Assim910 @seksek @LMagraby @fatemaposy0 @faten_ahmedm @DRabusaad @hshg55 @MBS_f911 @es0308551 @anaelmasri2121 @LTCahmedali ايه تللي في مصر انت مش سايف ولا سامع الكلام ده فالهند رجاءا احذف التويته والا حاحصرك بحملة بلاغات وحظر
246908,1171902402724802560,EG,@aboomar16672 يااااابو عمر هو عاوز دي علشان يثبت اضطهاده سياسيا في بلده ويطلب حق اللجوء السياسي ....مش حاينولهاله
246909,1172064734834831360,EG,"دا خروف من خرفان تونس طبعاعايش عالسوشيال ميدياومصدق محمااا علي والقطيع اللي بينفخ فيه ووراه فشايف ان شعب مصركله مصدقه وكمان مؤسسات الدوله مصدقاه.فشله وحايفضلوا طول عمرهم فشله لانهم متحوصلين ومتقوقعين داخل قطيع ومفكرينه انه هوالشعب.
https://t.co/vGWwxNMukm"
246910,1172079425388761088,EG,يابختك بمعارضينك ياسيسي ووالله الصور ماملعوب فيها وهو ده بقي اللي عاوز يسقط الجيش وعاوز السيسي يرد عليه
246911,1172145838350635008,EG,"كنت كل يوم جمعه عند صاحبي محمود فالبيت
وفالاخر لقيت ابوه رئيس جمهوريه....ياريت تقروها https://t.co/KBAeT9CEnV"
246912,1172156629124550912,EG,@HAREDY____7 انا فاهم يامحمد طبعا واللي انت عملته صح
246913,1172162343209512960,EG,"هي دي بقي حرب الجيل الخامس الموجهه لمصر بالذات
اقروووها يمكن تكون واحد من اللي بيعمل كده https://t.co/pohHl2knV3"
246914,1172270233916256512,EG,اذا كان ماردش عاللي مشغلينكوا حايرد علي اجدد فرد فيكوا روووح العب بعيد يابني https://t.co/okRlWIEyRS
246915,1172271723963703296,EG,"مش ممكن
ربنا يحفظها والله
وتسلم ايادي الاب والام اللي ربوا وزرعوا https://t.co/1z6NbgA0P8"
246916,1172272603219812352,EG,@ehassany @Khaledelashry78 @Sameh_omar ايه ده اتنين دكاتره وصيدلانيين كمان ومتبرئين من النوفالجين ايه ياجماعه ليييه احنا فسنة كام بجاااا
246917,1172273351865315328,EG,@ehassany @Khaledelashry78 @Sameh_omar ليييه ودي كمااان اتغيررررت
246918,1172273856654000128,EG,@Khaledelashry78 @ehassany @Sameh_omar ماتنكروووش هو احنا اتربينا علي ايه
246919,1172507583703408640,EG,@alimoha65504713 @Ghonim هههههههه ايه انت ماتعرفش انه بيبقبض كمااااان
246920,1172539947385049088,EG,تأكيدا لكلام أخو محمد علي دي اوراق قضية رفعتها ام محمد علي من سنة ٢٠١٧ بتتهم فيها ابنها (محمد علي) و زوجها بالاستيلاء على ميراث ابنها الاكبر اللي كان بيصرف عليها. الرد بمستندات اهو انه عيل  نصاب علي اقرب الناس... https://t.co/Q8cfW4Wbru
246921,1172545930178043904,EG,"المناضل الثوري اللي بيطالب السيسي يرد عليه طلع حرامي ونصاب 
بالمستندات طب يطلع يرد بقي احنا عندنا مستندات وانت لاءااااا 😂😂😂"
246922,1172578641991077888,EG,ما من أسد يجيب عالكلااااب https://t.co/zVUsbDZJKh
246923,1172583823563005952,EG,@esraafa91586801 تم المتابعه عالفيس ياريت تحطي لينك الفيس هنا فالبايو بتاعك وتعدلي رابط تويتر هناك لانه مابينقلش خاولت اظخل من الفيس علي تويتر عندك معرفتش
246924,1172584097073569792,EG,@esraafa91586801 وياريت تربطي الفيس بتويتر بحيث اي حاحه تنزليها عالفيس تيجي تويتر لوحدها
246925,1172590959869267968,EG,بجد مش عارف امثالك ازاي لايحاكمون وقال ايه محدش بيتكلم من داخل مصر https://t.co/Bk7QuOQQKg
246926,1172595248448659712,EG,لما واحد يقطع بطاقته وباسبوره طبعا وهو قاعد بالخارج ويعمل فيديوهات ضد السيسي والجيش(ماقولتش ضدالبلد) لان الجيش هو البلد وهو مصر وهو اللي شادد قطار التنميه الان  يبقي ايه اللي ساند ضهره بالشكل ده وايه مطمنه بالشكل ده مسنود طبعا من اجهزة دول اخري
246927,1172605963146289152,EG,@esraafa91586801 ادخلي علي الاعدادات فالفيس نفسه وحاتلاقي فيها الربط مع تطبيقات اخري اربطيه بتويتر حاتبقي حلوه جدا اللي تنشيره هناك يجي هنا توماتيكي ههههههه
246928,1172607773277900800,EG,عمرو اديب مقطع محمااا علي
246929,1172626694185902080,EG,"كلمه ل #المعارضه 
ياتري محضرين رئيس ينفع لمصر ولا برضه حاتعملوا مجلس رئاسي لمده معينه ونبقي نشوف حد ينفع للرئاسه بعدين.
ولا مل همكم الان ان السيسي والجيش يبعدوا تماما عن المشهد وانتوا كلكم مع بعض تتولوا زمام الامور ولا ايه رأيكم والنبي عاوز حد عاقل يرد عليا #مصر"
246930,1172631515420856320,EG,"ياسلام عليك دكرررر بجد
الان اعلن الدكر
@AhmedMortada 
@AmirMortada 
@Mortada5Mansour
مرتضي منصور تكفله بتكاليف علاج مؤمن زكريا بعلاجه كاملا بعد ان اتضح وجود مشكله طبيه فالاعصاب عنده...ربنا يشفي مؤمن ويدي مرتضي الدكررر علي قد الخير اللي بيعمله."
246931,1020703891124621184,EG,@smsmAbdou2020 @FJParty_Alex @aarr10000 @Youthacalex @ZenzanaVoice @khaled_8585 @QUE_JYAD_EN @vRZPFBXVLJayTc7 @YouthACofficial @aday7367 @thawra_tegma3na العرص جاء لمهمه بأوامر عشرته
246932,1162712597956833280,EG,"@ehab34_antel صحيح
اللي ساب بلده وخد فلوس علشان يهجرها
عمره ماحيرجعلها تاني😏
هما اللي بيقولو كده علي فكره 😌😌"
246933,1162802390334132224,EG,@mohamadamkhalil دايما مدام الرئيس معانا🙋
246934,1162836365987520512,EG,"عمر اديب
جايب موضوع المطعم السوري🙈🙊😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
احنا جامدين قوي💪💪💪💪💪"
246935,1162837305851334912,EG,"يااااااه ياااااه
الله يكتبلك السعادة والهنا والستر والرضا يارب
انت خلتني ابكي
مش عارفة اقولك ايه
جزاك الله عني كل الخير يارب🌹 https://t.co/GmFmXPIsR4"
246936,1162843527220474112,EG,"@Elhosieny6 ايوة😂😂😂😂😂😂
انا افتكرته لابس ابيض
طلع لابس كحلي😌😌"
246937,1162844480887808000,EG,"@Elhosieny6 بصراحة انا لاحظت حاجات كتير
بس مينفعش اقولها
المهم اننا مصر
مصر
وانت عارف مصر عملالهم كلهم ايه
ربنا حافظ بلدنا"
246938,1162854643967434752,EG,"@mohamadamkhalil @AlsisiOfficial هو ده رئيس مصر
اللي ربنا انعم علي مصر بيه"
246939,1163158035298168832,EG,"مبروووووووووووووك
الف مبرووووووك
رجالة وطول عمر ولادك
يابلدنا رجالة
#رجال_اليد_اسياد_العالم"
246940,1163160289778573312,EG,@Samirabotros ماشي ياستي حنعديها المره ده😂😂😂😂
246941,1163160699788570624,EG,"النهاردة جاتلي رسالة تهنئة بعيد ميلادي
من البنك🙈🙊😂😂😂😂😂😂😂 https://t.co/Lr1dQjM5xA"
246942,1163162905300389888,EG,"@drnaderelsheri9 تسلملي يادكتور
انا استغربت من موضوع البنك ده😂😂😂😂😂
يظهر عايز احط فلوسي كلها عندهم🙈🙊😌😌"
246943,1163164121786933248,EG,"@basma_eltaweel تسلميلي بسومة😘😘
ربنا يسعدك دايما يارب🌹🌹🌹"
246944,1163165631971233792,EG,"@Samirabotros مانا عارفه
احنا الاتنين في يوم واحد😍😍😘😘😘"
246945,1163172073293979648,EG,"رجالة وطول عمر ولادك
يابلدنا رجالة
#رجال_مصر_اسياد_العالم https://t.co/EAWBLjmk3L"
246946,1163175919084888064,EG,"@44ADEL_ABDOU44 يارب
عارفة اكيد🌺🍃🌺🍃🌺🍃🌺
انا بس بنكشك ياستاموني😌😌"
246947,1163190166678331392,EG,"@Sherif3ms حضرتك طيب يارب
انت اللي بعت الرسالة والا ايه😂😂😂😂😂😂"
246948,1163193721648758784,EG,@abo_lregal ربنا يرزقنا حسن الخاتمة يارب🙏🙏🙏
246949,1163207432744656896,EG,"@saed_shafek التانية موافقه عليها طبعا
الاولي ده نو نو نو😂😂😂😂😂😂"
246950,1163214729319452672,EG,"@alitalat1250 انا بتكلم جد
ممكن تبعتلي الشيك اللي انت تقصده😌😌😂😂😂😂😂"
246951,1163549981657223168,EG,"@Temraz1990 بس هما بيحبو يلفو ويدورو
يقولو نتبرع قال لصندوق تحيا مصر
#لا_مصالحة_مع_الاخوان"
246952,1163555998872866816,EG,"@AnaElmon صحيح
رجعو لنا ولادنا
اللي قتلتوهم بدم بارد
#لا_مصالحة_مع_الاخوان"
246953,1163562152290062336,EG,@raafatgaber4 الخوان اللي عايزين يهربو من السجون والاعدامات
246954,1163564605333016576,EG,"ال.... عايزين رد الشعب المصري
والشعب بيقولكم
#لا_مصالحة_مع_الاخوان 
القتلة الفجرة😌😌 https://t.co/WZWUPC3iNu"
246955,1164140367710760960,EG,"@ellogy ربنا يعافينا
هو يظهر ان ده الموسم بتاعهم😔"
246956,1168276542478331904,EG,"مساء الخير
عليكم😇
وحشتوووني https://t.co/8hr04lawDy"
246957,1168279337201754112,EG,"قابلت سميرة
@Samirabotros 
انسانة اكتر من رائعة بجد
وخدت من شغلي😍😍
ياتري عجبها والا بتجاملني😌😌 https://t.co/Y8g0mEDOJ9"
246958,1168280496301887488,EG,"@Samirabotros تسلميلي ياسوسو
انتي اللي رائعة ودعمك ودعم اصدقائي هو اللي بيخليني
اكمل😍😍😘😘😘"
246959,1168281314241499136,EG,"@Samirabotros انا مركزة اهو😂😂😂😂
ربنا يسهل يارب"
246960,1168287965564604416,EG,@shimaa3060 @Samirabotros ده هاند ميد رسم يدوي😇
246961,1168291111774892032,EG,"@moshirakirey1 مساء الخير كله مشمش
عاملة ايه
والباشمهندس عامل ايه دلوقتي؟
يارب يكون بخير يارب🌹🌹🌹"
246962,1168827882132692992,EG,@pila1712 يا بلبله ده فضح لفساد مش خناقه اعلام ...مرتضي قال انا ماقبلتش بيه بمليون دولار ازاي الاهلي يدفعله ٢مليون وربع يوروووووو
246963,1168837403013976064,EG,@ShadySabry07 تمسك عليه غلط بمستندات وسيديهات غير كده لاء...صوته عالي علشان دايما ماسك حق في ايده.واللي يكدبه القانون موجود و يعرف يحاسبه.
246964,1168841194958401536,EG,@tvz09UUYFdrtlYg @pila1712 لان مرتضي معاه تسجيل فيديو للقاعده والاتفاق دي طريقته وهو قال معايا الفلاشه عاوزين تشوفوها معنديش مانع علشان كده اصدقه
246965,1168898955457040384,EG,@Mojito_Reddish @O0onaa ممكم يكون عنده حالة وفاه فحضرتك المفروض تسئليه علشان تعملي الواجب... ولو قال لاء قوليله من علو الصوت افتكرت كده واتخضيت عليكم فياريت توطيه شويه علشان الناس ما تتخضش عليكم يعني تيجي كده وبشياكه
246966,1168921017202466816,EG,"اقسم بالله ده اللي ساعات بيستحوذ علي تفكيري ماذا لو صاحب الانترنت قرر انه يضغط علي زرار ستوب .
https://t.co/Q81b8ip0CD

عبر تطبيق زاجل
https://t.co/81CQMzADKI"
246967,1169222416024952832,EG,"#ريتويت 
#ريتويت_شغل
@Shaghalni
#شغلني https://t.co/I5Yv0WrBD3"
246968,1169226423632039936,EG,"@Abkareno_ اه والنبي لاني مسافر فشغل ...
انا مش فاهم الشباب دي عاوزه ايه عاوزين يشتغلوا مديرين من اولها  وشغل مريح ومرتب عالي ويتقاله ياباشا...وفالاخر يىجعوا يشتكوا وهم قاعدين عالكافيه..."
246969,1169255707365036032,EG,@EzzelarabLaila ولسه يافندم المعاهد اوالجامعات الصناعيه كمااااان دي بقي اللي حاتبقي تحفه بجد...المشكله في ثقافة شعبنا وعقدة مايسمي بالشهاده الكبيره
246970,1169327501807685632,EG,"@AnaElmon لا مبيلمش ابدا
ده بيزيد
الله المستعان"
246971,1169336616860696576,EG,"ياجماعة الخير
ليه بتعبرو البهايم
وتعملولها سعر؟؟؟؟
انتم اللي بتقومو بنشر كلامه
وتشهروه
بجد بجد
أليس فيكم رجل رشيد 😜😌😌😌"
246972,1169337320555892736,EG,"@minaezzat__ لا مفكرتش كده بصراحه
بس قعدت اهاوده في الاول
وبعدين لما زودها مستحملتش🙈🙊
وادتهمله وقولتله امنع الكلام بقي😇"
246973,1169338085534044160,EG,"@minaezzat__ عندك حق يامينا
بس علي فكره انا خليته يغلي من جواه بجد
وقطعت لسانه كمان😂😂😂"
246974,1169592694567505920,EG,"@EagleOfSphinx @shaarawy_eman لو كل واحد عمل اللي عليه
بلدنا حينصلح حالها
تحياتي شريف🙋"
246975,1169593498439421952,EG,"@shaarawy_eman @EagleOfSphinx @AlsisiOfficial @moiegy @investmin_EG @EgyptCabinet لما حنشوف حاجة غلط حنقول ونرفضها
ونبلغ الدولة
بكده نبقي عملنا اللي علينا
الدور بقي علي الدولة
انها تحاسبهم✋"
246976,1169757260463136768,EG,"ابن الشهيد شهيد
وابن الجاسوس جاسوس
وابن الاهطل اهطل زي عيلته واللي خلفوه
جتكم القرف😠😠😠 https://t.co/ILNTYq5sT7"
246977,1170335875202527232,EG,@alshazly_1234 مين اللي بيقولوا طيب🙈🙊
246978,1170400150726029312,EG,"@dx6hQYXaoYX2Exg لو بتعرف تقرأ شوف👇👇👇👇
ولو مبتعرفش انكشح من هنا😠😠😎 https://t.co/OMcf2L3OBN"
246979,1170452702461136896,EG,"@dx6hQYXaoYX2Exg الهاشتاج ده معمول النهاردة
مش امبارح
عامة انا موبايلي مقدم ساعة😠😎
👇👇👇👇👇👇 https://t.co/vizdiYMo3L"
246980,1170463472955662336,EG,"احياة النبي
حد يقولي ايه ده
ومين ده اساس😠😠👇👇👇👇 https://t.co/CUTE768rgV"
246981,1170465248077406208,EG,"@wafaaad52868556 ماهو رد وبعدين لما جيت ارد علي تعليقه
لقيته مبلكني😂😂😂😂😂😂"
246982,1170672545483370496,EG,"@ali_almasre1214 تسلم ياعلي
انتم اللي منورين الدنيا والله
اصدقائي الوطنيين المخلصين🙋 https://t.co/kguP6PRbhr"
246983,1170790206661943296,EG,"@farskareem73 لا لا لا
انا بشجع مصر
وجيش مصر بعلو الصوت
مليش في اللي بيحصل في الكورة اليومين دول🙋"
246984,1170791636042952704,EG,"@farskareem73 انا كبيرة
يعني اعرف التشجيع الرياضي بتاعزمان
الروح الرياضية مسيطرة عليه
لكن اللي بيحصل دلوقتي
مليش فيه😇"
246985,1170792014566371328,EG,"@Mohamed_Lotfi10 والله يامحمد فرحت ليكم قوي
تستاهلو الفرحة
كفاية الغمه اللي منغصه عليكم حياتكم
بقرارته
وحركاته
وسيديهاته🙈🙊😂😂😂😂😂😂✋"
246986,1170794644650831872,EG,"@Ahmed_F512 @FadYNabiiiL الحمدلله ارتحتوا اهو
واخدتم الكاس💫💫💠🔥
اما الدوري ده بتاعنا احنا ياباشا😂😂😂😂😂😂😂"
246987,1170851994036256768,EG,"@Samirabotros صباح النور علي البنور اللي صاحي
ولسه مانمشي🙋😌😌😂😂😂😂"
246988,1173335800911736832,EG,"بجد بجد بجد
انت جدع ومصري اصيل ياعمرو ✋
وكل الشعب والناس لللي بتحب البلد ده
معاك في كل كلمه قلتها
مش حنسيبها تقع
مش حنسيبها تقع
#الحكاية
ان البلد ده فيها ناس بتحبها بجد
وحتحميها بارواحهم ودماهم
@Amradib"
246989,1173566254042537984,EG,"للاسف
اللي حاصل علي تويتر ده مقلق بجد
ناس كنا نحسبها وطنيين
اللي بيكتبوه بيدل علي قله فهم ووعي
انتابهم
ومش واضح سببه ايه
غير انهم بيروحوا مع الرايجه
للاسف https://t.co/Mq4SknC1bm"
246990,1173609235764142080,EG,"#هنكمل_مشوارنا_معاك_ياسيسي
واللي مش عاجبه عنده بحرين
يشرب منهم😦 https://t.co/un6ikzs8sl"
246991,1173888239066845184,EG,"بحبها
واحب كل مافيها
واحب اللي بيحميها( الجيش)😜😜
واحب اللي عايز يعليها( الرئيس السيسي)😜😜
وسلام مربع ياجدع💃💃💃💃💃💃 https://t.co/V7YseRHpVi"
246992,1173891259670437888,EG,"@Masrya2222 @fawazalshareeff هو احنا بيهمنا
بس مش فضيالهم للاسف😔😔"
246993,1173892075168948224,EG,"@Mnnmnn13970735 كلنا في الهوا سوا
ويسيبوا اللي بيشتمو الرئيس ويشتمونا ويسبونا
لنا الله
ومصر😜😜
#تحيا_مصر"
246994,1173893886365904896,EG,"فخورة بمصريتي
فخورة برئيسي السيسي✋
#مليون_ريتويت_دعم_للسيسى https://t.co/SqBmwdy2ms"
246995,1173897084023582720,EG,"@Ahmed_F512 الله يسلمك يارب
معقولة ابقي لجنة ومطبلتية
ويتعمل كده فيه😔😔
معلش معلش😭😭😭😂😂😂😂"
246996,1173897728608407552,EG,"لن اعير انتباهي
الا لاصدقائي
اللي عارفاهم😂😂😂😂
#مليون_ريتويت_دعم_للسيسى https://t.co/cWVEioTmLJ"
246997,1173937243607769088,EG,"@mon1_m هو ده اللي حصل معاية
بس ده اول مرة🙋"
246998,1173959632504668160,EG,"عندك كل الحق والله ياباشمهندس
حمدالله عالسلامة🙋
#مليون_ريتويت_دعم_للسيسى https://t.co/dNjte3cjMq"
246999,1174045633797402624,EG,"في يوم قولتلنا
مصر ام الدنيا
وحتبقي قد الدنيا
احنا كلنا مصدقينك
وشايفين مصر طلعه لفوق لفووووق
#احنا_معاك_ياريس https://t.co/BYDFFKF7Hj"
247000,1174048797309263872,EG,"دول الفنانين اللي بجد 👏👏👏
#احنا_معاك_ياريس https://t.co/eMilFeoY6T"
247001,1174099301888339968,EG,"ياجماعه
ياجماعه
هي ده الصاورة اللي بيقلعولها🙈🙊😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
#مليون_ريتويت_دعم_للسيسى https://t.co/Biyfi2ZDye"
247002,1174384765614612480,EG,"@ellogy ممكن برده
وبعدين يبلغو تويتر
يقوم بالواجب معاك😔😔
ربنا ياخدهم ويريحنا منهم يارب"
247003,1174712037466869760,EG,"والله والله والله
اللي مانعني عنكم
الشديد القوي😔😔
بس برده بدخل ثواني
اطمن عليكم
وعلي اللي بتكتبوه
#احنا_معاك_يا_سيسي 
من ساعة مفوضناك
وامبارح وبكره وبعد سنين وسنين😜😜
حفظك الله
وحفظ جيشنا ورجالنا الشرفاء
تحيا مصر✋ https://t.co/X1Fxe52SYZ"
247004,1174813359537119232,EG,"لو سمحتم
متابعيني الافاضل
بلاش تضعوا صورة الواد العريان في تغريداتكم
انا قرفت بصراحة😲😟😰😩😧😱😱
ارحموني
والا الانفولو حاضر😕😕"
247005,1175105828313083904,EG,"جووووووووووووووووووون
التاني🙋🙋
ولسه ولسه💃💃💃💃💃💃💃"
247006,1175108061888991232,EG,"يسألوني
مصر بالنسبة لك ايه
مصر دنيا والامل اللي بعيش ليه👸👸💃💃💃💃💃💃💃
#تحيا_مصر"
247007,1175125333030461440,EG,"@Ahmed_F512 ليه بس كده
ده انا قعدت اقولهم كفاية حرام
خلتهم يسيبولكو الجون😜😜😜
الله يبارك فيك ياحمد يارب"
247008,1175126411964747776,EG,"@HamidHasssry معلهش
     معلش
معلهش
     معلهش
معلهش
     معلهش
معلهش
     معلهش
تاني😩😲
معلهش
     معلهش💃💃💃💃💃💃😂😂😂😂😂"
247009,1175337986814291968,EG,"احلي صباح ده والا ايه💃💃💃
#تحيا_مصر https://t.co/L1trFVmZgm"
247010,1175880475241603072,EG,"@Hazemhasan77 @Amradib ايوة بقي💪💪💪💪💪
بصراحة عمر اديب قايم بشغله كما ينبغي
هو ده الاعلام اللي يشرف بجد
اعلام الحرب اللي احنا فيها
لا حياد في الحرب✋
#تحيا_مصر"
247011,1175891055163715584,EG,"@yaser5032 صحيح
عايزين يخربو البلد بالاشاعات"
247012,1175927483138531328,EG,"الاخوان اللي محملوش السلاح
قنابل موقوته
ممكن تنفجر فينا في اي وقت✋
حمدالله علي السلامة وليد
ويارب ديما موجود وبخير🙋 https://t.co/fa6j5Oy1uY"
247013,1176127817484066816,EG,"سؤال:
تعرفو ايه عن مصر؟
تعرفو ايه عن لعنة الفراعنه؟
تعرفو ايه معني قول الله( ادخلو مصر ان شاء الله آمنين)
متخفوش علي مصر
خافوا عاللي يجي عليها🙋
#تحيا_مصر"
247014,1176210381318107136,EG,"@EssaYosif يارب
يعينه ربنا
ويقويه ويصبره علي حمله التقيل
كلنا معاه ووراه
#السيسي"
247015,1176246394073624576,EG,"@EssaYosif مع احترامي لكلامك ابو يوسف
الناس فاهمة الراجل ده كويس
وكلها معاه
الا بعض الضاليين
لانهم ضاليين مبيفهموش✋ https://t.co/YHtmtj6etZ"
247016,1176249570864640000,EG,"@Montasserbakry تسلم يارب
انا قولت زيك كده واكتر بصراحه🙈🙊😌😌"
247017,1176637944863625216,EG,"كنت بكتب
واقول بفضفض
كنت اشوف اي حاجه غلط اكتبها
واسلط الضوء عليها
الاقي حد يعلق ويقول: مفيش فايده
هو حد بيقرأ او بيهتم
ياسادة
كل اللي بنكتبه منشاف ومؤثر
يؤخذ ماخذ الجد
اطمئنوا
الصقور لا تنام👀😎✋
#تحيا_مصر"
247018,1176922858121039872,EG,"@AnaElmon سيدي الفاضل
هما قالولها اكتبي كده
كتبت
تعمل ايه يعني؟
ماهما اللي قالولي🙊🙈😂😂😂😂"
247019,1176929134162993152,EG,"كنت فاكرة خبر نفعة اللي مش نافع
اوشاعة
بس تأكدت انها حقيقة😂😂😂😂😂😂😂
بالشفا
اللي بعده🙊🙈"
247020,1176932366004174848,EG,"مش نافعة ده
قريب حسن نافعة ده والا ايه🙊🙈😂😂😂😂 https://t.co/vcBtNq6ez0"
247021,1176934229877415936,EG,"اصبرو عليه
بس اخلص شغلي
وانا حجننكم بجد🙊🙈😂😂😂😂😂😂😂😂"
247022,1177003849409859584,EG,"@Mesk_Tiba امه مصرية بقي مش عارفه ايه
مليش فيه
اللي اعرفه ده قياس للراي العام
ووسيلة من وسائل الجواسيس في اي بلد
ياريت ناخد بالنا
احنا في حالة حرب"
247023,1177552054191034368,EG,"ده مش للشتيمة
ده للتبليغ عن اللي زيك😀😁 https://t.co/NbgzArXQcj"
247024,1177586104825978880,EG,@hDMx8u6t6q6E2Kc @moiegy مش خايف حد يشوفك بتكتب من الدوحه😂😂😂😂😂😂😂😂😂😂😂😂😂😂
247025,1177604645457469440,EG,"شكل الناس جميل قوي
اللي بيحبو مصر جمال قوي😍😍
ياحبيبتي يامصر😔
لولا انشغالي كنت نزلت معاكم
ياولاد بلدي ياجدعان بالقوي
تحيا مصر
تحيا مصر
#تحيا_مصر"
247026,1177636899428679680,EG,"@EagleShery صحيح
علشان كده لازم رقابة علي الشركات ده
والكباتن بتوعهم"
247027,1177694841058349056,EG,"@aboseena @EgyArmySpox تحيا مصر بجيشها ورجاله الاقوياء
اللي بيخلصونه من الارهابيين المجرمين التكفريين😎"
247028,1177697152346271488,EG,"@abo_lregal اللي بيعمل كده
بيكتب تغريده من غير ميمنشن حد
مش كده والا ايه"
247029,1177697912714858496,EG,"@abo_lregal ايوة ياحمد
تكتب حاجة وعايز رئينا فيها ده عادي
لكن واحد بيدورله علي شغل
يمنشني انا والرئيس
ليه يعني؟"
247030,1153413755218399232,EG,"@didaelhosiny @HEND00987634 متشكرين😂😂😂😂
خلينا نجرب
انا اساسا اكلتي ضعيفه
وم
بقعد ساعات طويلة من غير اكل
ممكن ينفع معايا
المهم انه مفهوش مشي او كده
انا للاسف مبعرفش امشي
مفيش اساسا مكان نمشي فيه😇"
247031,1153647408502444032,EG,@EssaYosif مبنعرفش نعمل رتويت من القفل المعمول ده😒
247032,1153647926369013760,EG,"@EssaYosif صحيح
ولكن لن ننكر انه كان هناك عوازيم الفرح
اللي بياكلو علي كل الموائد😎"
247033,1153648136721752064,EG,"@EssaYosif ايوة كده
استني ارتوت وبعدين حطه تاني😂😂😂😂✋"
